Date,Open_Australia,High_Australia,Low_Australia,Close_Australia,Volume_Australia,AdjClose_Australia,Return_Australia
2006-05-18,5181.600098,5181.600098,5096.0,5119.299805,0,5119.299805,-0.018821311931
2006-05-19,5114.799805,5136.100098,5100.899902,5100.899902,0,5100.899902,-0.0035942225892
2006-05-22,5102.100098,5105.399902,5029.399902,5030.799805,0,5030.799805,-0.0137426921419
2006-05-23,5018.0,5038.600098,5003.299805,5013.799805,0,5013.799805,-0.00337918435615
2006-05-24,5018.799805,5062.100098,5018.799805,5037.700195,0,5037.700195,0.00476692148262
2006-05-25,5023.899902,5025.0,4976.799805,4976.799805,0,4976.799805,-0.0120889270188
2006-05-26,5003.5,5053.700195,5002.700195,5053.700195,0,5053.700195,0.0154517748379
2006-05-29,5071.100098,5109.5,5071.100098,5109.5,0,5109.5,0.0110413761891
2006-05-30,5108.899902,5110.700195,5088.799805,5105.399902,0,5105.399902,-0.000802446031901
2006-05-31,5079.5,5079.700195,5001.700195,5001.700195,0,5001.700195,-0.020311769693
2006-06-01,5018.200195,5060.600098,5018.0,5060.600098,0,5060.600098,0.0117759763088
2006-06-02,5063.700195,5089.799805,5040.799805,5077.200195,0,5077.200195,0.00328026255356
2006-06-05,5082.5,5120.0,5079.5,5120.0,0,5120.0,0.00842980448991
2006-06-06,5094.5,5094.5,5029.399902,5036.100098,0,5036.100098,-0.0163866996094
2006-06-07,5029.0,5033.799805,5006.399902,5025.5,0,5025.5,-0.00210482273857
2006-06-08,5015.100098,5015.100098,4907.200195,4907.200195,0,4907.200195,-0.0235399074719
2006-06-09,4906.600098,4966.600098,4903.899902,4966.0,0,4966.0,0.0119823530045
2006-06-13,4942.100098,4942.100098,4838.899902,4838.899902,0,4838.899902,-0.0255940592026
2006-06-14,4814.399902,4877.399902,4758.299805,4850.799805,0,4850.799805,0.00245921660729
2006-06-15,4851.0,4906.700195,4851.0,4869.700195,0,4869.700195,0.00389634508943
2006-06-16,4903.5,4976.600098,4903.5,4969.0,0,4969.0,0.0203913590208
2006-06-19,4959.5,4959.899902,4901.200195,4901.200195,0,4901.200195,-0.013644557255
2006-06-20,4888.5,4894.700195,4843.0,4861.399902,0,4861.399902,-0.00812051975363
2006-06-21,4877.299805,4924.5,4877.299805,4918.899902,0,4918.899902,0.0118278687537
2006-06-22,4936.5,5011.799805,4936.5,5010.799805,0,5010.799805,0.0186830195432
2006-06-23,5003.799805,5003.799805,4954.600098,4964.899902,0,4964.899902,-0.00916019493619
2006-06-26,4967.899902,4968.399902,4946.200195,4965.0,0,4965.0,2.01611315385e-05
2006-06-27,4976.700195,5021.899902,4976.700195,4999.200195,0,4999.200195,0.00688825679758
2006-06-28,4975.5,4975.899902,4922.600098,4946.799805,0,4946.799805,-0.010481754672
2006-06-29,4953.0,4997.200195,4951.799805,4997.200195,0,4997.200195,0.0101884838657
2006-06-30,5030.100098,5113.100098,5030.100098,5073.899902,0,5073.899902,0.0153485359816
2006-07-03,5075.5,5093.200195,5062.5,5092.200195,0,5092.200195,0.0036067508925
2006-07-04,5103.0,5131.600098,5103.0,5104.700195,0,5104.700195,0.00245473459827
2006-07-05,5105.700195,5125.899902,5093.299805,5096.899902,0,5096.899902,-0.00152806094423
2006-07-06,5086.5,5120.700195,5053.5,5120.299805,0,5120.299805,0.00459100697481
2006-07-07,5127.200195,5146.600098,5115.5,5135.299805,0,5135.299805,0.00292951596025
2006-07-10,5125.0,5142.799805,5117.700195,5142.799805,0,5142.799805,0.00146047948217
2006-07-11,5139.100098,5139.100098,5093.799805,5107.200195,0,5107.200195,-0.00692222356495
2006-07-12,5116.799805,5141.0,5116.799805,5128.299805,0,5128.299805,0.00413134578524
2006-07-13,5126.899902,5127.600098,5084.600098,5084.600098,0,5084.600098,-0.00852128554524
2006-07-14,5062.200195,5062.200195,4966.100098,4966.100098,0,4966.100098,-0.0233056676466
2006-07-17,4961.200195,4961.700195,4905.700195,4956.200195,0,4956.200195,-0.00199349646697
2006-07-18,4949.5,4965.600098,4923.299805,4923.299805,0,4923.299805,-0.00663822862385
2006-07-19,4925.600098,4955.700195,4899.899902,4900.100098,0,4900.100098,-0.00471222714823
2006-07-20,4934.200195,4996.5,4931.899902,4996.5,0,4996.5,0.0196730475035
2006-07-21,4976.899902,4976.899902,4944.0,4960.600098,0,4960.600098,-0.00718500990693
2006-07-24,4946.5,4946.5,4901.700195,4934.399902,0,4934.399902,-0.00528165856598
2006-07-25,4942.0,5015.899902,4942.0,4992.399902,0,4992.399902,0.0117542155382
2006-07-26,5004.399902,5009.399902,4920.700195,4935.700195,0,4935.700195,-0.0113572045736
2006-07-27,4931.799805,5007.799805,4916.700195,5007.799805,0,5007.799805,0.0146077774483
2006-07-28,5002.100098,5002.799805,4933.399902,4958.299805,0,4958.299805,-0.00988458044001
2006-07-31,4973.399902,5027.100098,4963.700195,4986.0,0,4986.0,0.00558663172648
2006-08-01,4981.600098,5000.899902,4970.799805,4981.299805,0,4981.299805,-0.000942678499799
2006-08-02,4969.600098,4970.600098,4919.5,4931.5,0,4931.5,-0.00999735148445
2006-08-03,4932.600098,4997.5,4932.600098,4997.5,0,4997.5,0.0133833519213
2006-08-04,4987.0,4992.700195,4940.200195,4956.100098,0,4956.100098,-0.00828412246123
2006-08-07,4956.600098,4972.700195,4945.700195,4961.799805,0,4961.799805,0.0011500387174
2006-08-08,4963.399902,5024.799805,4951.399902,5024.799805,0,5024.799805,0.0126970056181
2006-08-09,5010.799805,5011.600098,4939.399902,4962.0,0,4962.0,-0.0124979715485
2006-08-10,4952.0,4957.600098,4926.299805,4953.200195,0,4953.200195,-0.00177343913744
2006-08-11,4952.899902,4957.399902,4937.399902,4949.200195,0,4949.200195,-0.000807558718107
2006-08-14,4945.600098,4997.100098,4927.399902,4971.299805,0,4971.299805,0.00446528916376
2006-08-15,4971.600098,4977.0,4929.700195,4936.0,0,4936.0,-0.00710071940632
2006-08-16,4951.700195,4994.700195,4950.299805,4961.899902,0,4961.899902,0.00524714384117
2006-08-17,4981.299805,5055.899902,4981.100098,5055.899902,0,5055.899902,0.0189443563668
2006-08-18,5056.100098,5059.100098,5026.5,5052.5,0,5052.5,-0.000672462284836
2006-08-21,5056.200195,5090.399902,5054.700195,5063.600098,0,5063.600098,0.00219695160811
2006-08-22,5070.200195,5085.0,5068.899902,5076.200195,0,5076.200195,0.00248836731893
2006-08-23,5073.700195,5107.799805,5068.200195,5082.299805,0,5082.299805,0.00120160942549
2006-08-24,5070.899902,5071.899902,4982.700195,4987.799805,0,4987.799805,-0.0185939444003
2006-08-25,4983.0,5023.600098,4983.0,5023.600098,0,5023.600098,0.00717757215599
2006-08-28,5025.899902,5041.899902,5014.299805,5024.200195,0,5024.200195,0.000119455567381
2006-08-29,5030.600098,5071.399902,5030.600098,5067.600098,0,5067.600098,0.00863817151299
2006-08-30,5069.100098,5082.600098,5063.299805,5067.299805,0,5067.299805,-5.92574382732e-05
2006-08-31,5073.0,5115.399902,5072.5,5115.399902,0,5115.399902,0.00949225403094
2006-09-01,5113.5,5121.299805,5091.200195,5097.100098,0,5097.100098,-0.00357739460269
2006-09-04,5096.399902,5134.799805,5096.399902,5129.200195,0,5129.200195,0.00629771760076
2006-09-05,5138.5,5155.100098,5137.600098,5150.600098,0,5150.600098,0.00417217152508
2006-09-06,5155.799805,5164.200195,5108.399902,5113.799805,0,5113.799805,-0.00714485541487
2006-09-07,5110.600098,5113.799805,5078.200195,5108.700195,0,5108.700195,-0.000997225193488
2006-09-08,5105.100098,5106.200195,5061.399902,5098.299805,0,5098.299805,-0.00203581921096
2006-09-11,5093.700195,5099.5,5023.399902,5026.0,0,5026.0,-0.0141811599485
2006-09-12,5005.299805,5006.299805,4961.299805,4974.399902,0,4974.399902,-0.0102666331078
2006-09-13,4989.899902,5019.200195,4985.399902,5017.200195,0,5017.200195,0.00860411182117
2006-09-14,5026.899902,5071.899902,5026.899902,5070.399902,0,5070.399902,0.0106034650666
2006-09-15,5069.5,5069.5,5021.100098,5036.399902,0,5036.399902,-0.00670558548776
2006-09-18,5032.799805,5072.799805,5023.799805,5072.799805,0,5072.799805,0.00722736552067
2006-09-19,5083.0,5098.399902,5056.700195,5056.799805,0,5056.799805,-0.00315407676531
2006-09-20,5041.0,5041.0,4997.100098,4998.5,0,4998.5,-0.0115289920994
2006-09-21,4999.0,5035.399902,4984.899902,4995.899902,0,4995.899902,-0.000520175652696
2006-09-22,4993.600098,4994.299805,4964.200195,4983.200195,0,4983.200195,-0.00254202591107
2006-09-25,4976.899902,4997.899902,4963.399902,4986.299805,0,4986.299805,0.000622011935846
2006-09-26,4979.600098,5005.0,4977.0,4989.600098,0,4989.600098,0.000661872155519
2006-09-27,4989.799805,5095.5,4989.799805,5093.200195,0,5093.200195,0.0207632064625
2006-09-28,5104.399902,5120.299805,5095.799805,5113.899902,0,5113.899902,0.00406418483615
2006-09-29,5117.299805,5155.299805,5114.899902,5154.100098,0,5154.100098,0.00786096653638
2006-10-02,5153.0,5189.799805,5149.100098,5178.799805,0,5178.799805,0.00479224433565
2006-10-03,5174.600098,5194.0,5148.100098,5184.299805,0,5184.299805,0.00106202213005
2006-10-04,5166.600098,5174.399902,5142.700195,5142.700195,0,5142.700195,-0.00802415206773
2006-10-05,5149.600098,5219.799805,5149.600098,5219.299805,0,5219.299805,0.0148948231659
2006-10-06,5221.600098,5229.299805,5213.799805,5220.700195,0,5220.700195,0.000268309936643
2006-10-09,5226.600098,5231.200195,5173.100098,5199.100098,0,5199.100098,-0.00413739463926
2006-10-10,5214.299805,5251.0,5214.200195,5248.600098,0,5248.600098,0.00952087843414
2006-10-11,5249.5,5282.799805,5240.0,5282.799805,0,5282.799805,0.00651596737443
2006-10-12,5280.899902,5288.399902,5259.399902,5259.399902,0,5259.399902,-0.00442945102289
2006-10-13,5275.5,5314.5,5274.899902,5290.0,0,5290.0,0.00581817290379
2006-10-16,5297.399902,5320.200195,5296.600098,5311.0,0,5311.0,0.00396975425331
2006-10-17,5322.799805,5334.200195,5277.5,5281.299805,0,5281.299805,-0.0055922039164
2006-10-18,5276.5,5313.200195,5264.600098,5313.200195,0,5313.200195,0.00604025356974
2006-10-19,5306.200195,5319.299805,5278.799805,5285.299805,0,5285.299805,-0.00525114600919
2006-10-20,5297.899902,5335.399902,5297.899902,5335.399902,0,5335.399902,0.00947914003906
2006-10-23,5334.200195,5345.0,5323.600098,5333.5,0,5333.5,-0.000356093645256
2006-10-24,5332.200195,5357.5,5315.899902,5317.100098,0,5317.100098,-0.00307488553483
2006-10-25,5317.600098,5355.200195,5317.600098,5352.299805,0,5352.299805,0.00662009485457
2006-10-26,5362.399902,5391.100098,5361.799805,5389.700195,0,5389.700195,0.00698772328954
2006-10-27,5385.700195,5385.700195,5350.899902,5358.5,0,5358.5,-0.00578885538549
2006-10-30,5357.100098,5409.899902,5348.799805,5399.399902,0,5399.399902,0.00763271475226
2006-10-31,5391.799805,5401.0,5377.0,5384.399902,598359000,5384.399902,-0.00277808650447
2006-11-01,5390.700195,5419.100098,5390.700195,5416.399902,0,5416.399902,0.00594309497482
2006-11-03,5409.600098,5432.5,5394.399902,5432.0,0,5432.0,0.00288015993691
2006-11-06,5433.899902,5444.100098,5424.0,5444.100098,384494000,5444.100098,0.00222755854197
2006-11-07,5460.399902,5496.299805,5460.399902,5491.600098,364484000,5491.600098,0.0087250416313
2006-11-08,5492.799805,5493.899902,5459.200195,5459.200195,560068000,5459.200195,-0.005899902109
2006-11-09,5449.399902,5450.200195,5406.299805,5429.0,599001000,5429.0,-0.0055319815946
2006-11-10,5435.299805,5440.5,5414.700195,5436.700195,0,5436.700195,0.00141834499908
2006-11-13,5424.399902,5433.200195,5415.5,5418.399902,0,5418.399902,-0.00336606624306
2006-11-14,5420.600098,5449.899902,5417.799805,5435.600098,0,5435.600098,0.00317440504782
2006-11-15,5439.399902,5462.0,5422.100098,5429.899902,0,5429.899902,-0.00104867832387
2006-11-16,5429.299805,5436.399902,5375.600098,5392.600098,0,5392.600098,-0.00686933547085
2006-11-17,5385.200195,5426.0,5356.899902,5419.700195,0,5419.700195,0.00502542308117
2006-11-20,5415.5,5419.399902,5322.399902,5322.399902,0,5322.399902,-0.0179530766462
2006-11-21,5322.700195,5373.200195,5322.700195,5358.0,0,5358.0,0.00668873039522
2006-11-22,5373.700195,5448.899902,5373.0,5445.700195,0,5445.700195,0.0163680841732
2006-11-23,5446.600098,5473.799805,5437.100098,5466.899902,0,5466.899902,0.0038929258389
2006-11-24,5466.299805,5466.299805,5434.0,5453.600098,0,5453.600098,-0.00243278718074
2006-11-27,5451.600098,5471.600098,5445.799805,5452.200195,0,5452.200195,-0.000256693372239
2006-11-28,5435.399902,5435.399902,5368.600098,5384.299805,0,5384.299805,-0.0124537595047
2006-11-29,5382.200195,5452.600098,5368.299805,5452.600098,0,5452.600098,0.0126850835714
2006-11-30,5463.700195,5488.899902,5455.100098,5482.100098,0,5482.100098,0.00541026289656
2006-12-01,5486.0,5495.700195,5424.700195,5427.899902,0,5427.899902,-0.00988675781746
2006-12-04,5425.399902,5439.799805,5411.0,5424.899902,0,5424.899902,-0.000552699949182
2006-12-05,5438.5,5465.700195,5426.5,5426.5,0,5426.5,0.000294954382368
2006-12-06,5438.0,5466.700195,5437.0,5466.700195,0,5466.700195,0.00740812586382
2006-12-07,5461.600098,5471.600098,5450.700195,5465.200195,0,5465.200195,-0.000274388561014
2006-12-08,5456.200195,5461.200195,5425.799805,5425.799805,0,5425.799805,-0.00720932236591
2006-12-11,5428.700195,5477.5,5427.799805,5469.700195,0,5469.700195,0.00809104492937
2006-12-12,5468.899902,5502.299805,5468.399902,5473.600098,0,5473.600098,0.000713001236076
2006-12-13,5467.799805,5505.100098,5467.100098,5488.200195,0,5488.200195,0.00266736640211
2006-12-14,5496.100098,5573.100098,5496.100098,5573.100098,0,5573.100098,0.0154695346349
2006-12-15,5577.5,5587.399902,5565.200195,5575.399902,0,5575.399902,0.000412661527617
2006-12-18,5572.100098,5597.200195,5572.100098,5591.5,0,5591.5,0.00288770281648
2006-12-19,5586.299805,5597.5,5557.100098,5559.700195,0,5559.700195,-0.00568716891711
2006-12-20,5568.0,5618.399902,5567.5,5607.799805,0,5607.799805,0.00865147549561
2006-12-21,5607.600098,5608.5,5580.700195,5583.5,0,5583.5,-0.00433321549359
2006-12-22,5578.600098,5603.700195,5557.100098,5603.700195,0,5603.700195,0.00361783737799
2006-12-27,5601.600098,5643.200195,5600.799805,5643.200195,0,5643.200195,0.00704891386503
2006-12-28,5650.200195,5673.700195,5650.200195,5660.5,0,5660.5,0.00306560185749
2006-12-29,5658.899902,5684.399902,5657.100098,5669.899902,0,5669.899902,0.00166061337338
2007-01-02,5672.700195,5690.700195,5670.100098,5670.200195,0,5670.200195,5.29626633963e-05
2007-01-03,5681.700195,5698.200195,5643.700195,5649.399902,0,5649.399902,-0.00366835248927
2007-01-04,5634.299805,5635.200195,5584.799805,5584.799805,0,5584.799805,-0.0114348600065
2007-01-05,5580.0,5612.0,5565.200195,5572.0,0,5572.0,-0.00229190041665
2007-01-08,5561.100098,5562.600098,5499.0,5502.0,0,5502.0,-0.0125628140704
2007-01-09,5517.700195,5590.399902,5516.299805,5589.700195,0,5589.700195,0.0159396937477
2007-01-10,5583.100098,5583.100098,5520.899902,5520.899902,0,5520.899902,-0.0123084048518
2007-01-11,5533.100098,5573.399902,5528.399902,5564.899902,0,5564.899902,0.00796971522415
2007-01-12,5578.200195,5638.799805,5578.200195,5638.799805,0,5638.799805,0.013279646409
2007-01-15,5642.799805,5673.799805,5633.200195,5673.799805,0,5673.799805,0.00620699461062
2007-01-16,5671.899902,5705.399902,5665.299805,5673.399902,0,5673.399902,-7.04823951749e-05
2007-01-17,5665.5,5670.299805,5645.200195,5646.100098,0,5646.100098,-0.00481189489047
2007-01-18,5655.200195,5679.5,5650.899902,5672.399902,0,5672.399902,0.00465804777519
2007-01-19,5669.399902,5673.100098,5641.5,5673.100098,0,5673.100098,0.000123439110799
2007-01-22,5688.5,5739.799805,5688.5,5726.600098,0,5726.600098,0.00943046995044
2007-01-23,5723.299805,5738.299805,5702.700195,5735.0,0,5735.0,0.00146682182381
2007-01-24,5750.0,5776.100098,5742.200195,5768.799805,0,5768.799805,0.00589360156931
2007-01-25,5781.600098,5802.100098,5769.899902,5769.899902,0,5769.899902,0.000190697725209
2007-01-26,5781.600098,5802.100098,5769.899902,5769.899902,0,5769.899902,0.0
2007-01-29,5772.600098,5777.299805,5752.600098,5760.399902,0,5760.399902,-0.00164647570345
2007-01-30,5756.5,5813.0,5756.100098,5812.5,0,5812.5,0.00904452796444
2007-01-31,5819.200195,5829.299805,5773.399902,5773.399902,0,5773.399902,-0.00672689858065
2007-02-01,5781.299805,5816.200195,5781.299805,5814.100098,0,5814.100098,0.0070496062443
2007-02-02,5828.5,5841.299805,5816.799805,5831.5,0,5831.5,0.00299270767732
2007-02-05,5827.700195,5829.5,5801.399902,5822.100098,0,5822.100098,-0.00161191837435
2007-02-06,5828.600098,5871.5,5828.600098,5870.5,0,5870.5,0.00831313463962
2007-02-07,5901.899902,5909.899902,5879.700195,5899.799805,0,5899.799805,0.00499102376288
2007-02-08,5902.299805,5909.399902,5884.600098,5899.5,0,5899.5,-5.08161310399e-05
2007-02-09,5905.600098,5927.200195,5894.700195,5927.200195,0,5927.200195,0.00469534621578
2007-02-12,5921.600098,5934.700195,5905.399902,5924.100098,0,5924.100098,-0.000523028900326
2007-02-13,5921.600098,5947.299805,5911.299805,5936.600098,0,5936.600098,0.00211002511659
2007-02-14,5947.799805,5975.899902,5947.799805,5960.5,0,5960.5,0.00402585682132
2007-02-15,5969.600098,6000.0,5968.600098,5992.799805,0,5992.799805,0.00541897575707
2007-02-16,5993.200195,5994.399902,5940.399902,5953.700195,0,5953.700195,-0.00652443119615
2007-02-19,5956.899902,6003.200195,5950.5,5990.100098,0,5990.100098,0.00611382867928
2007-02-20,5995.200195,6003.299805,5979.899902,5989.700195,0,5989.700195,-6.67606539886e-05
2007-02-21,5981.5,5991.799805,5951.0,5951.799805,0,5951.799805,-0.00632759383043
2007-02-22,5953.399902,6017.100098,5952.600098,6017.100098,0,6017.100098,0.0109715204038
2007-02-23,6019.600098,6052.100098,6019.100098,6036.100098,0,6036.100098,0.00315766726339
2007-02-26,6036.5,6044.0,6008.0,6044.0,0,6044.0,0.00130877584396
2007-02-27,6043.299805,6043.299805,5993.799805,5993.799805,0,5993.799805,-0.00830579003971
2007-02-28,5992.600098,5992.600098,5786.799805,5832.5,0,5832.5,-0.0269111098548
2007-03-01,5840.600098,5858.5,5797.299805,5810.200195,0,5810.200195,-0.00382336990999
2007-03-02,5804.700195,5825.799805,5780.899902,5786.0,0,5786.0,-0.00416512240333
2007-03-05,5772.0,5772.0,5653.600098,5653.600098,0,5653.600098,-0.022882803664
2007-03-06,5657.200195,5771.799805,5641.100098,5771.799805,0,5771.799805,0.0209069804993
2007-03-07,5777.899902,5830.100098,5777.899902,5825.299805,0,5825.299805,0.00926920576033
2007-03-08,5820.200195,5827.0,5774.600098,5822.299805,0,5822.299805,-0.000514994953122
2007-03-09,5827.5,5852.600098,5820.600098,5830.200195,0,5830.200195,0.0013569191324
2007-03-12,5828.0,5891.0,5820.299805,5891.0,0,5891.0,0.0104284249196
2007-03-13,5893.299805,5917.700195,5860.899902,5865.0,0,5865.0,-0.00441351213716
2007-03-14,5837.200195,5837.200195,5741.899902,5741.899902,0,5741.899902,-0.0209889340153
2007-03-15,5769.700195,5857.100098,5764.299805,5853.0,0,5853.0,0.0193490133747
2007-03-16,5861.899902,5874.5,5814.600098,5836.299805,0,5836.299805,-0.00285327097215
2007-03-19,5838.299805,5875.0,5818.600098,5859.700195,0,5859.700195,0.0040094564676
2007-03-20,5871.5,5922.200195,5871.5,5876.600098,0,5876.600098,0.00288409004516
2007-03-21,5883.0,5906.700195,5860.299805,5861.899902,0,5861.899902,-0.0025014797255
2007-03-22,5879.0,5955.700195,5879.0,5955.700195,0,5955.700195,0.0160016879456
2007-03-23,5954.200195,5968.100098,5938.600098,5952.299805,0,5952.299805,-0.00057094714117
2007-03-26,5958.799805,5992.0,5957.899902,5990.700195,0,5990.700195,0.00645135346975
2007-03-27,5986.299805,5988.600098,5963.600098,5964.200195,0,5964.200195,-0.00442352298353
2007-03-28,5958.799805,5979.200195,5917.299805,5923.200195,0,5923.200195,-0.00687435006531
2007-03-29,5919.299805,5960.899902,5905.299805,5960.899902,0,5960.899902,0.00636475313325
2007-03-30,5968.200195,5998.899902,5968.100098,5995.0,0,5995.0,0.00572062919368
2007-04-02,5994.0,5994.0,5915.799805,5915.799805,0,5915.799805,-0.0132110417014
2007-04-03,5929.899902,6013.399902,5929.5,6013.399902,0,6013.399902,0.0164982082249
2007-04-04,6027.600098,6097.200195,6027.600098,6097.200195,0,6097.200195,0.0139355929035
2007-04-05,6093.799805,6093.799805,6064.600098,6077.100098,0,6077.100098,-0.00329661096194
2007-04-06,6093.799805,6093.799805,6064.600098,6077.100098,0,6077.100098,0.0
